trial_id,subject_id,session,trial_in_session,coherence,response,correct,rt_s
497,S01,3,138,0.05,0,0.0,0.6937068489004076
498,S01,3,139,0.05,1,1.0,0.9626849626599744
499,S01,3,140,0.5,0,0.0,0.7476617517622244
500,S01,3,141,-0.05,0,1.0,0.8277443851951866
501,S01,3,142,-0.05,1,0.0,1.0804962571190873
502,S01,3,143,0.5,1,1.0,0.7683735478038493
503,S01,3,144,-0.5,0,1.0,0.7408102783929993
504,S01,3,145,0.15,0,0.0,0.45284627208997363
505,S01,3,146,-0.5,0,1.0,0.6504473227139829
506,S01,3,147,0.3,1,1.0,0.6907809488595262
507,S01,3,148,-0.05,1,0.0,1.1252609046864865
508,S01,3,149,-0.5,0,1.0,0.26317396331919773
509,S01,3,150,-0.15,0,1.0,0.6778502370026123
510,S01,3,151,-0.3,0,1.0,0.6748975091705046
511,S01,3,152,-0.5,0,1.0,0.433265913034742
512,S01,3,153,0.15,0,0.0,0.5492743745908624
513,S01,3,154,0.15,0,0.0,1.073520678090496
514,S01,3,155,0.05,1,1.0,0.8477438361284347
515,S01,3,156,0.15,1,1.0,1.1956886554212953
516,S01,3,157,0.0,0,,0.7243556612381106
517,S01,3,158,0.5,0,0.0,0.39577315964758625
518,S01,3,159,0.3,1,1.0,0.6003266043104265
519,S01,3,160,0.15,1,1.0,0.6185419962480976
520,S01,3,161,0.0,0,,0.9260148245641149
521,S01,3,162,-0.3,1,0.0,0.7889311576407503
522,S01,3,163,0.0,1,,0.8801377414619724
523,S01,3,164,-0.3,0,1.0,1.2272295387583987
524,S01,3,165,-0.05,1,0.0,1.0602091339170796
525,S01,3,166,-0.05,0,1.0,0.5867240150577774
526,S01,3,167,0.05,1,1.0,0.9842661050180361
527,S01,3,168,-0.3,1,0.0,0.6625100960998191
528,S01,3,169,0.15,0,0.0,0.6694083016343569
529,S01,3,170,0.0,0,,1.12857903530423
530,S01,3,171,-0.15,0,1.0,0.5499483954653639
531,S01,3,172,0.05,1,1.0,0.9639902902324886
532,S01,3,173,-0.5,0,1.0,0.7236662836116247
533,S01,3,174,-0.15,1,0.0,0.5472532608956148
534,S01,3,175,-0.15,0,1.0,0.4490341542890462
535,S01,3,176,-0.15,0,1.0,0.6934388102139575
536,S01,3,177,-0.5,0,1.0,0.256728058680129
537,S01,3,178,0.5,1,1.0,0.8038607361650544
538,S01,3,179,-0.05,0,1.0,0.8239622229633539
539,S01,3,180,-0.05,0,1.0,1.114316563305524
540,S01,4,1,-0.3,0,1.0,0.8273762561948185
541,S01,4,2,0.0,1,,0.7990206655063611
542,S01,4,3,0.05,1,1.0,0.6781118726095885
543,S01,4,4,-0.5,0,1.0,0.45196358475986276
544,S01,4,5,0.5,1,1.0,0.34953551371191643
545,S01,4,6,0.5,1,1.0,0.7165409359767995
546,S01,4,7,0.05,1,1.0,0.6230406259877003
547,S01,4,8,0.3,1,1.0,0.41796988410573105
548,S01,4,9,0.3,1,1.0,0.5056876998845052
549,S01,4,10,-0.05,1,0.0,0.8034141069477679
550,S01,4,11,-0.5,0,1.0,0.5883189165829725
551,S01,4,12,0.05,1,1.0,0.5249133850810946
552,S01,4,13,0.0,1,,0.9959893024810667
553,S01,4,14,-0.05,0,1.0,0.4753568103378141
554,S01,4,15,-0.15,0,1.0,0.9840924685621905
555,S01,4,16,0.0,0,,0.7660573344683427
556,S01,4,17,0.05,0,0.0,0.6356799823605098
557,S01,4,18,-0.3,0,1.0,0.5779781956680321
558,S01,4,19,0.3,1,1.0,0.6341011833616748
559,S01,4,20,0.5,1,1.0,0.6387142550915599
560,S01,4,21,-0.5,0,1.0,0.3345895964384233
561,S01,4,22,0.5,1,1.0,0.4447924325920663
562,S01,4,23,-0.3,0,1.0,0.6284377587677242
563,S01,4,24,0.15,0,0.0,0.9350385882875321
564,S01,4,25,-0.15,1,0.0,0.9237307182168649
565,S01,4,26,0.0,1,,1.1321910433308693
566,S01,4,27,0.3,1,1.0,0.8388207519838524
567,S01,4,28,0.05,1,1.0,0.5609007404735564
568,S01,4,29,0.0,1,,0.7218466774838754
569,S01,4,30,-0.5,0,1.0,0.7455522355879696
570,S01,4,31,-0.3,0,1.0,0.8147409738925718
571,S01,4,32,0.3,1,1.0,0.5858958117282295
572,S01,4,33,0.15,1,1.0,0.774563453665789
573,S01,4,34,-0.15,0,1.0,0.5913480664300316
574,S01,4,35,-0.3,0,1.0,0.4084670561981733
575,S01,4,36,0.3,1,1.0,0.5999423844849348
576,S01,4,37,0.0,1,,0.6899091484276046
577,S01,4,38,-0.5,0,1.0,0.477522939533925
578,S01,4,39,0.0,0,,0.8428141901249353
579,S01,4,40,-0.15,0,1.0,0.6296983910087386
580,S01,4,41,0.3,1,1.0,0.6915764317995378
581,S01,4,42,-0.3,1,0.0,0.7656337403480052
582,S01,4,43,0.0,1,,1.4150637628986742
583,S01,4,44,-0.3,0,1.0,0.6027216693942505
584,S01,4,45,-0.5,0,1.0,0.7681999523080939
585,S01,4,46,0.0,0,,0.7722391232801192
586,S01,4,47,-0.05,1,0.0,0.7659425495847529
587,S01,4,48,0.0,1,,0.707383997217624
588,S01,4,49,0.5,0,0.0,0.571517738398402
589,S01,4,50,0.05,1,1.0,0.6641327724358729
590,S01,4,51,0.3,1,1.0,0.818104288718465
591,S01,4,52,-0.05,1,0.0,0.5775963660875616
592,S01,4,53,-0.05,0,1.0,0.46496962958619753
593,S01,4,54,0.0,1,,0.6239038003136484
594,S01,4,55,0.15,1,1.0,0.5624965543511576
595,S01,4,56,0.15,1,1.0,0.5786613513813591
596,S01,4,57,-0.5,0,1.0,0.5289374664214345
597,S01,4,58,0.3,0,0.0,0.5340309117716101
598,S01,4,59,-0.05,1,0.0,0.677689713993571
599,S01,4,60,-0.5,0,1.0,0.47415546646600326
600,S01,4,61,0.15,1,1.0,0.7546886818563778
601,S01,4,62,-0.5,0,1.0,1.0699324435086595
602,S01,4,63,-0.15,0,1.0,0.7122744124816213
603,S01,4,64,-0.3,1,0.0,0.5402589295984057
604,S01,4,65,-0.15,0,1.0,0.35084410269866684
605,S01,4,66,-0.05,0,1.0,1.2058905431795546
606,S01,4,67,0.0,0,,0.7800278055631331
607,S01,4,68,0.05,1,1.0,0.6760402012016091
608,S01,4,69,-0.5,0,1.0,0.29098006553400046
609,S01,4,70,0.05,1,1.0,0.6857220486958423
610,S01,4,71,-0.15,1,0.0,0.6970750193781803
611,S01,4,72,0.0,1,,0.6255454884400858
612,S01,4,73,0.3,1,1.0,0.42643238681152357
613,S01,4,74,0.05,1,1.0,0.47857234842416424
614,S01,4,75,-0.5,0,1.0,0.9428299040389019
615,S01,4,76,0.15,1,1.0,0.6914390986149995
616,S01,4,77,-0.05,1,0.0,0.6103077130744733
617,S01,4,78,0.3,1,1.0,0.6268500794167583
618,S01,4,79,-0.3,0,1.0,0.6149665002933381
619,S01,4,80,-0.5,0,1.0,0.36749396934340706
620,S01,4,81,0.05,1,1.0,0.9143873321283741
621,S01,4,82,-0.05,0,1.0,0.6712112931232355
622,S01,4,83,0.3,1,1.0,0.6399429421125492
623,S01,4,84,0.05,1,1.0,1.070445022328753
624,S01,4,85,-0.5,0,1.0,0.38113592427440357
625,S01,4,86,-0.5,0,1.0,0.44299497851227776
626,S01,4,87,0.15,1,1.0,0.7345920297469484
627,S01,4,88,0.5,1,1.0,0.7065970663392075
628,S01,4,89,-0.15,0,1.0,0.5657435723647087
629,S01,4,90,-0.15,0,1.0,0.5742513017123783
630,S01,4,91,0.5,1,1.0,0.656238255102112
631,S01,4,92,0.5,1,1.0,1.0383636417765132
632,S01,4,93,-0.05,0,1.0,0.7218929644127471
633,S01,4,94,-0.05,1,0.0,0.5693127113521267
634,S01,4,95,0.0,1,,0.5394661300898846
635,S01,4,96,0.15,1,1.0,0.646159470659905
636,S01,4,97,-0.3,0,1.0,0.7852455314207917
637,S01,4,98,0.15,1,1.0,1.4775273639332602
638,S01,4,99,0.15,1,1.0,0.6166916030293391
639,S01,4,100,0.05,1,1.0,0.7222161445345325
640,S01,4,101,0.15,1,1.0,1.084800795158662
641,S01,4,102,0.0,1,,0.7881747357146566
642,S01,4,103,0.05,1,1.0,0.7508052139982482
643,S01,4,104,0.3,1,1.0,0.9341718108499492
644,S01,4,105,0.15,1,1.0,0.6910200841510802
645,S01,4,106,-0.3,0,1.0,0.47099356201932263
646,S01,4,107,-0.3,0,1.0,0.8711449081538577
647,S01,4,108,0.5,0,0.0,0.3523754808109602
648,S01,4,109,0.3,1,1.0,0.8243087528717203
649,S01,4,110,0.5,1,1.0,0.5490819436695343
650,S01,4,111,0.05,1,1.0,0.6506328078000252
651,S01,4,112,-0.15,0,1.0,0.6141569332427358
652,S01,4,113,0.05,1,1.0,0.6790530473740901
653,S01,4,114,-0.05,1,0.0,0.6252278358118836
654,S01,4,115,0.05,0,0.0,0.8011488923732991
655,S01,4,116,0.05,0,0.0,0.6310958946966275
656,S01,4,117,0.15,1,1.0,0.3929135050283401
657,S01,4,118,0.5,1,1.0,0.5502117957886655
658,S01,4,119,0.15,1,1.0,0.8804662212344846
659,S01,4,120,-0.15,1,0.0,0.387134614777764
660,S01,4,121,0.0,0,,0.7238546755537377
661,S01,4,122,0.5,1,1.0,0.4835067973837353
662,S01,4,123,0.5,0,0.0,0.7145120274334397
663,S01,4,124,0.3,1,1.0,0.5766116160936987
664,S01,4,125,-0.3,0,1.0,0.7693815708832652
665,S01,4,126,-0.15,0,1.0,0.8058698985333294
666,S01,4,127,-0.5,0,1.0,0.6645588152525251
667,S01,4,128,-0.05,0,1.0,1.0951296892396458
668,S01,4,129,0.0,1,,0.6807370332481086
669,S01,4,130,0.5,1,1.0,0.5592159841946855
670,S01,4,131,0.5,1,1.0,0.618040206470386
671,S01,4,132,-0.15,0,1.0,0.689575071088943
672,S01,4,133,-0.5,0,1.0,0.5118457458837659
673,S01,4,134,0.3,1,1.0,0.4820303542832933
674,S01,4,135,-0.15,0,1.0,0.6748712295916316
675,S01,4,136,0.5,1,1.0,0.3618379526251476
676,S01,4,137,-0.05,0,1.0,0.4000524011287461
677,S01,4,138,-0.5,0,1.0,0.4023552181663361
678,S01,4,139,-0.15,0,1.0,0.8096741243350074
679,S01,4,140,0.5,1,1.0,0.5871145355110494
680,S01,4,141,-0.15,0,1.0,0.8121117599826216
681,S01,4,142,0.05,1,1.0,0.5831346315463901
682,S01,4,143,0.15,1,1.0,0.9011701714171245
683,S01,4,144,0.3,1,1.0,0.41949496482254767
684,S01,4,145,0.15,1,1.0,0.49658515712301565
685,S01,4,146,-0.15,0,1.0,0.8962269139298361
686,S01,4,147,0.0,1,,0.7579432869095425
687,S01,4,148,-0.3,0,1.0,0.7500858042031634
688,S01,4,149,-0.15,0,1.0,0.7186723285812366
689,S01,4,150,-0.5,0,1.0,0.47019858293895583
690,S01,4,151,0.15,1,1.0,0.48155652759926637
691,S01,4,152,0.05,0,0.0,0.42420160949473756
692,S01,4,153,-0.3,0,1.0,1.0293645725355494
693,S01,4,154,0.0,0,,0.4600244823124063
694,S01,4,155,-0.05,0,1.0,1.054001657303247
695,S01,4,156,-0.3,0,1.0,0.6381709408223438
696,S01,4,157,0.5,1,1.0,0.5929719414357149
697,S01,4,158,-0.15,0,1.0,0.7114774781054904
698,S01,4,159,-0.3,0,1.0,0.7221271287922836
699,S01,4,160,-0.05,0,1.0,0.5684248771457487
700,S01,4,161,-0.05,0,1.0,0.38701872296012824
701,S01,4,162,0.3,1,1.0,0.5270811901073157
702,S01,4,163,-0.05,0,1.0,0.8035221689554201
703,S01,4,164,-0.05,0,1.0,0.5237180437707883
704,S01,4,165,0.15,0,0.0,0.9081515126297081
705,S01,4,166,0.5,1,1.0,0.5306239919526663
706,S01,4,167,-0.5,0,1.0,0.39758375120601863
707,S01,4,168,-0.05,0,1.0,0.7376059773939415
708,S01,4,169,-0.3,1,0.0,0.7007346139566775
709,S01,4,170,-0.15,1,0.0,0.776033551787176
710,S01,4,171,-0.5,0,1.0,0.24314456592631145
711,S01,4,172,0.15,1,1.0,0.28660611158590404
712,S01,4,173,-0.3,0,1.0,0.8265813576634239
713,S01,4,174,0.3,1,1.0,0.4114423133857569
714,S01,4,175,0.5,1,1.0,0.733622479737478
715,S01,4,176,0.15,0,0.0,0.9229392978339197
716,S01,4,177,0.0,0,,0.5194199326421166
717,S01,4,178,-0.3,1,0.0,0.4665560129399311
718,S01,4,179,0.3,1,1.0,0.7614927761384729
719,S01,4,180,0.05,1,1.0,0.6321670825497767
720,S01,5,1,0.05,0,0.0,0.4114128663178149
721,S01,5,2,0.0,1,,0.5158142737559155
722,S01,5,3,-0.15,1,0.0,1.0495445169981379
723,S01,5,4,0.5,1,1.0,0.5844162474464623
724,S01,5,5,-0.3,0,1.0,0.5673373165805308
725,S01,5,6,0.3,1,1.0,0.5901068081567504
726,S01,5,7,0.05,0,0.0,0.646501667647411
727,S01,5,8,0.3,1,1.0,0.4015861088072744
728,S01,5,9,0.0,0,,0.6510068089152361
729,S01,5,10,-0.05,0,1.0,0.5816309365129599
730,S01,5,11,0.5,1,1.0,0.5204261507558189
731,S01,5,12,-0.3,0,1.0,0.3256019759745445
732,S01,5,13,0.3,1,1.0,0.6674015139673448
733,S01,5,14,0.05,1,1.0,0.49444108554156974
734,S01,5,15,0.0,1,,0.9326513618807871
735,S01,5,16,0.5,1,1.0,0.5116398392174734
736,S01,5,17,0.5,1,1.0,0.44057667915860027
737,S01,5,18,-0.15,0,1.0,0.6843571184848085
738,S01,5,19,0.05,0,0.0,0.7086641002678279
739,S01,5,20,-0.3,0,1.0,0.6114565230550945
740,S01,5,21,-0.5,0,1.0,0.6705721710236431
741,S01,5,22,0.05,0,0.0,0.41165130667713346
742,S01,5,23,0.0,1,,0.7526662317561144
743,S01,5,24,-0.5,0,1.0,0.4302779949259778
744,S01,5,25,0.0,0,,0.647713145016777
745,S01,5,26,-0.05,1,0.0,1.0110087785241904
746,S01,5,27,-0.3,0,1.0,0.4762176532042387
747,S01,5,28,-0.15,0,1.0,0.7228329562384441
748,S01,5,29,0.5,1,1.0,0.6782036498336491
749,S01,5,30,-0.5,0,1.0,0.6026450972899057
750,S01,5,31,-0.5,0,1.0,0.5347805542362868
751,S01,5,32,-0.5,0,1.0,0.5580945747812844
752,S01,5,33,-0.5,0,1.0,0.613844568165698
753,S01,5,34,-0.05,0,1.0,0.544518384236466
754,S01,5,35,0.05,1,1.0,0.6776371727987495
755,S01,5,36,-0.05,0,1.0,1.2668440251572959
756,S01,5,37,-0.15,0,1.0,0.729304760380565
757,S01,5,38,-0.15,1,0.0,0.666001090475707
758,S01,5,39,-0.15,1,0.0,0.5828907466559174
759,S01,5,40,0.3,0,0.0,0.47613067123277464
760,S01,5,41,0.15,1,1.0,0.6947501377207119
761,S01,5,42,0.5,1,1.0,0.5745846962080703
762,S01,5,43,0.05,1,1.0,0.6650529716767939
763,S01,5,44,0.3,0,0.0,1.2696210823280523
764,S01,5,45,-0.3,0,1.0,0.4868242191639232
765,S01,5,46,-0.15,0,1.0,0.49765168065710447
766,S01,5,47,-0.05,1,0.0,0.6167300075627765
767,S01,5,48,-0.5,0,1.0,0.5162125142429721
768,S01,5,49,-0.3,0,1.0,0.4697823951819118
769,S01,5,50,-0.5,0,1.0,0.5595339498699934
770,S01,5,51,0.15,1,1.0,0.7112043635168197
771,S01,5,52,0.15,1,1.0,0.7833240973062587
772,S01,5,53,0.3,1,1.0,0.5145676965546712
773,S01,5,54,0.15,1,1.0,0.932785349528843
774,S01,5,55,-0.15,0,1.0,0.7675847655929603
775,S01,5,56,0.15,1,1.0,1.4242384965052106
776,S01,5,57,-0.15,1,0.0,0.5269498218469808
777,S01,5,58,0.05,1,1.0,0.5381985191696304
778,S01,5,59,-0.05,0,1.0,0.6280087648703412
779,S01,5,60,-0.15,0,1.0,0.711704384475078
780,S01,5,61,0.3,1,1.0,0.6813294551969609
781,S01,5,62,-0.5,0,1.0,0.6221261451007947
782,S01,5,63,-0.15,0,1.0,1.1735292315314516
783,S01,5,64,0.3,1,1.0,0.35349248058808064
784,S01,5,65,0.05,0,0.0,0.4195220739454941
785,S01,5,66,0.5,1,1.0,0.5078547574215626
786,S01,5,67,-0.5,0,1.0,0.9227517794399689
787,S01,5,68,0.15,1,1.0,0.7940594346329467
788,S01,5,69,0.3,1,1.0,0.4501574340173358
789,S01,5,70,0.5,1,1.0,0.5515557700886796
790,S01,5,71,-0.3,0,1.0,0.5661573132143157
791,S01,5,72,-0.15,0,1.0,0.6100915363661735
792,S01,5,73,-0.3,0,1.0,0.5119812962377338
793,S01,5,74,-0.5,0,1.0,0.5390050636849053
794,S01,5,75,-0.3,0,1.0,0.8059306381444096
795,S01,5,76,0.0,0,,0.6164848195519075
796,S01,5,77,0.3,1,1.0,0.70655038866674
797,S01,5,78,0.15,1,1.0,0.8084840456028602
798,S01,5,79,-0.05,1,0.0,0.9805652503811291
799,S01,5,80,-0.05,0,1.0,0.535853317523295
800,S01,5,81,-0.05,0,1.0,0.6851342032042236
801,S01,5,82,0.3,1,1.0,0.49649048891289016
802,S01,5,83,0.0,1,,0.718889513132767
803,S01,5,84,-0.15,0,1.0,0.6637655146707124
804,S01,5,85,0.0,1,,0.5148384163535977
805,S01,5,86,-0.05,0,1.0,0.7124537577349824
806,S01,5,87,-0.5,0,1.0,0.9690757802668051
807,S01,5,88,0.5,1,1.0,0.6019195831771694
808,S01,5,89,0.0,0,,0.48854097650382133
809,S01,5,90,-0.3,0,1.0,0.4597963187704499
810,S01,5,91,0.3,1,1.0,0.588990613141903
811,S01,5,92,-0.05,1,0.0,0.5304656253758203
812,S01,5,93,0.0,0,,0.9882963820138139
813,S01,5,94,0.5,1,1.0,0.35569465894450447
814,S01,5,95,0.15,1,1.0,0.7437417819239551
815,S01,5,96,0.05,1,1.0,0.4385396442873342
816,S01,5,97,0.05,1,1.0,0.6725925607369004
817,S01,5,98,0.5,1,1.0,0.39309763097206213
818,S01,5,99,0.5,1,1.0,0.6348199806216114
819,S01,5,100,0.5,1,1.0,0.7018790430754798
820,S01,5,101,0.15,1,1.0,0.7110974707786683
821,S01,5,102,0.15,1,1.0,0.8779019925015243
822,S01,5,103,-0.15,1,0.0,0.33302229319053145
823,S01,5,104,-0.5,0,1.0,0.5462072022543557
824,S01,5,105,-0.5,0,1.0,0.6006617494357083
825,S01,5,106,-0.05,0,1.0,0.8098292859006523
826,S01,5,107,0.05,0,0.0,0.4072725502646331
827,S01,5,108,0.3,1,1.0,0.6691050184124229
828,S01,5,109,0.15,1,1.0,0.7732540864909003
829,S01,5,110,0.3,1,1.0,0.6170072028888961
830,S01,5,111,0.3,0,0.0,0.41633623997785735
831,S01,5,112,-0.05,0,1.0,0.5860624764862483
832,S01,5,113,-0.3,0,1.0,0.8415346701948461
833,S01,5,114,-0.05,0,1.0,0.9306100306227795
834,S01,5,115,-0.5,0,1.0,0.5974660827874211
835,S01,5,116,0.15,1,1.0,0.7877237830470013
836,S01,5,117,0.05,1,1.0,0.896356985707585
837,S01,5,118,-0.5,0,1.0,0.5954790353916332
838,S01,5,119,-0.15,0,1.0,0.9074214426075142
839,S01,5,120,-0.15,0,1.0,0.8978789113314534
840,S01,5,121,-0.05,0,1.0,1.4035525868400611
841,S01,5,122,0.3,1,1.0,0.5166087318901206
842,S01,5,123,0.15,1,1.0,0.5648660198015131
843,S01,5,124,-0.15,1,0.0,0.29895756204383417
844,S01,5,125,0.05,1,1.0,0.7573891861884895
845,S01,5,126,0.3,1,1.0,1.023787921165369
846,S01,5,127,-0.15,0,1.0,0.9301435298337086
847,S01,5,128,-0.15,0,1.0,0.8166779398817655
848,S01,5,129,-0.5,0,1.0,0.7709015358760049
849,S01,5,130,-0.3,0,1.0,0.684214690099904
850,S01,5,131,0.5,1,1.0,0.484724665904862
851,S01,5,132,0.05,1,1.0,1.2767654034609242
852,S01,5,133,-0.05,0,1.0,0.7680901822857275
853,S01,5,134,0.3,1,1.0,0.8194462958313675
854,S01,5,135,0.3,1,1.0,0.30551812557307995
855,S01,5,136,0.3,1,1.0,0.3198669576855229
856,S01,5,137,-0.3,0,1.0,0.6244121383399186
857,S01,5,138,0.0,1,,0.5441180978467175
858,S01,5,139,0.0,0,,0.7535298716744525
859,S01,5,140,0.05,1,1.0,0.5951571865798133
860,S01,5,141,0.0,1,,1.5202643046840365
861,S01,5,142,-0.05,0,1.0,0.9162750483698912
862,S01,5,143,0.5,1,1.0,0.7951655715927344
863,S01,5,144,-0.05,1,0.0,0.3841848492267714
864,S01,5,145,-0.05,0,1.0,0.8572614774217814
865,S01,5,146,-0.5,1,0.0,0.5001552212319014
866,S01,5,147,0.05,1,1.0,1.040051147924049
867,S01,5,148,0.05,1,1.0,0.8196589629332752
868,S01,5,149,-0.3,0,1.0,0.5892957346420132
869,S01,5,150,0.15,0,0.0,0.46498218331099944
870,S01,5,151,-0.05,0,1.0,0.7122861292454209
871,S01,5,152,0.05,1,1.0,0.9581947642334795
872,S01,5,153,0.0,1,,1.087195810568136
873,S01,5,154,0.15,0,0.0,0.5871125635378478
874,S01,5,155,-0.3,0,1.0,1.2098978993067333
875,S01,5,156,-0.3,0,1.0,0.81467490971805
876,S01,5,157,-0.3,0,1.0,0.46501145877055194
877,S01,5,158,0.15,0,0.0,0.47611795014442404
878,S01,5,159,-0.5,0,1.0,0.5088550149893931
879,S01,5,160,0.5,1,1.0,0.4757943456968868
880,S01,5,161,0.0,1,,0.8067404029825387
881,S01,5,162,0.0,1,,0.708885572328511
882,S01,5,163,0.0,1,,0.6487972828218667
883,S01,5,164,0.0,1,,0.45602848181155614
884,S01,5,165,0.5,1,1.0,0.6364027225599944
885,S01,5,166,-0.3,1,0.0,0.37951421978727223
886,S01,5,167,0.15,1,1.0,0.8874190167606546
887,S01,5,168,0.15,1,1.0,0.37420882768070285
888,S01,5,169,-0.3,0,1.0,0.3741247648827552
889,S01,5,170,0.0,1,,0.5463542433372311
890,S01,5,171,-0.3,0,1.0,0.5261693608638023
891,S01,5,172,-0.5,0,1.0,0.4387468734599645
892,S01,5,173,0.05,1,1.0,0.602783175113524
893,S01,5,174,0.0,1,,0.757850335817174
894,S01,5,175,0.5,1,1.0,0.41233568679369775
895,S01,5,176,0.5,1,1.0,0.5700398374493633
896,S01,5,177,0.15,1,1.0,0.3334977184438159
897,S01,5,178,0.5,1,1.0,0.4083037695772497
898,S01,5,179,0.15,1,1.0,0.4022495875891808
899,S01,5,180,-0.15,0,1.0,0.8841637402493381
900,S01,6,1,-0.3,0,1.0,0.3675562580892035
901,S01,6,2,0.15,1,1.0,0.7533888451031536
902,S01,6,3,0.15,0,0.0,0.7076847319801617
903,S01,6,4,0.5,1,1.0,0.6343600140386507
904,S01,6,5,-0.3,0,1.0,0.5050329267611113
905,S01,6,6,0.5,1,1.0,0.895964325766997
906,S01,6,7,0.5,1,1.0,0.585263486869822
907,S01,6,8,0.3,1,1.0,0.5615552075837664
908,S01,6,9,0.3,1,1.0,0.3228563548942049
909,S01,6,10,-0.3,0,1.0,0.5204036540706783
910,S01,6,11,0.05,1,1.0,0.8429181358839087
911,S01,6,12,0.15,0,0.0,0.9582125032583589
912,S01,6,13,-0.3,0,1.0,0.5863469648138444
913,S01,6,14,0.3,0,0.0,0.9271198354865824
914,S01,6,15,0.0,1,,0.5253603496610616
915,S01,6,16,-0.5,0,1.0,0.5754693691212821
916,S01,6,17,0.05,1,1.0,0.7599189342307539
917,S01,6,18,0.5,1,1.0,0.6086866528510403
918,S01,6,19,-0.05,0,1.0,0.7013498966784577
919,S01,6,20,0.5,1,1.0,0.5661604229148912
920,S01,6,21,0.0,0,,0.5220993438404752
921,S01,6,22,0.05,1,1.0,0.9785252912034528
922,S01,6,23,0.05,1,1.0,0.8737815858807533
923,S01,6,24,-0.3,0,1.0,0.6366129305560793
924,S01,6,25,-0.05,1,0.0,0.880252597138491
925,S01,6,26,-0.15,1,0.0,0.9369970331447973
926,S01,6,27,0.15,1,1.0,0.7519022685775247
927,S01,6,28,0.0,1,,1.2515517483384475
928,S01,6,29,0.3,1,1.0,0.7067342454517185
929,S01,6,30,-0.3,0,1.0,0.4597389641733012
930,S01,6,31,0.3,1,1.0,0.6272498454209259
931,S01,6,32,-0.5,0,1.0,0.6805100983933419
932,S01,6,33,-0.05,0,1.0,0.9892623193963873
933,S01,6,34,-0.15,0,1.0,0.668577706114872
934,S01,6,35,-0.15,0,1.0,0.4910454675172215
935,S01,6,36,0.5,1,1.0,0.48159423519908373
936,S01,6,37,-0.5,0,1.0,0.350540360410011
937,S01,6,38,0.05,1,1.0,0.8391862203666525
938,S01,6,39,0.5,1,1.0,0.455911265745404
939,S01,6,40,-0.5,0,1.0,0.42073672152609237
940,S01,6,41,0.0,0,,0.8873333563321131
941,S01,6,42,0.3,1,1.0,0.9206507337925032
942,S01,6,43,0.3,1,1.0,0.4780664412396521
943,S01,6,44,-0.3,0,1.0,0.6141408310312847
944,S01,6,45,-0.05,0,1.0,0.6380097087343571
945,S01,6,46,-0.3,0,1.0,0.8726654077400453
946,S01,6,47,0.0,1,,0.6757569495114545
947,S01,6,48,-0.15,0,1.0,0.4789937389644014
948,S01,6,49,0.5,1,1.0,0.5095927526229644
949,S01,6,50,-0.5,1,0.0,0.7135128806057752
950,S01,6,51,-0.5,0,1.0,0.47924627112653406
951,S01,6,52,0.5,1,1.0,0.4319322364337883
952,S01,6,53,0.5,1,1.0,0.49646235758359797
953,S01,6,54,-0.15,0,1.0,0.4829535492043814
954,S01,6,55,-0.3,0,1.0,0.554029210296963
955,S01,6,56,-0.5,0,1.0,0.44067309903204094
956,S01,6,57,-0.15,0,1.0,1.2337137886266318
957,S01,6,58,-0.5,0,1.0,0.2990866771639051
958,S01,6,59,0.05,0,0.0,0.5286276072424594
959,S01,6,60,0.0,0,,0.5803653605185
960,S01,6,61,-0.5,0,1.0,0.38993160171345054
961,S01,6,62,0.0,0,,0.7756204017584204
962,S01,6,63,-0.3,0,1.0,0.4757972877172193
963,S01,6,64,0.15,1,1.0,0.4231668034149541
964,S01,6,65,0.15,1,1.0,0.6526870654066398
965,S01,6,66,-0.5,0,1.0,0.4716023084163296
966,S01,6,67,0.05,1,1.0,0.5545642154502097
967,S01,6,68,-0.05,0,1.0,0.9961169320558272
968,S01,6,69,-0.05,0,1.0,0.7632962929821561
969,S01,6,70,-0.05,0,1.0,0.738135368566882
970,S01,6,71,0.3,1,1.0,0.6674337255171475
971,S01,6,72,0.3,1,1.0,0.6572958374774469
972,S01,6,73,0.15,1,1.0,0.5933520087921924
973,S01,6,74,-0.15,0,1.0,0.5204024245771993
974,S01,6,75,0.5,1,1.0,0.5293494537198793
975,S01,6,76,0.05,1,1.0,0.6230675212923938
976,S01,6,77,0.0,0,,0.4006071704960499
977,S01,6,78,0.0,1,,0.5122157420229941
978,S01,6,79,0.0,1,,0.6172747570763267
979,S01,6,80,-0.15,1,0.0,0.8247268902115277
980,S01,6,81,-0.15,0,1.0,0.6576094704873107
981,S01,6,82,-0.3,0,1.0,0.4547102333053107
982,S01,6,83,0.0,0,,0.5008679757254813
983,S01,6,84,0.0,0,,0.9532096192093422
984,S01,6,85,0.0,0,,0.6509125357932863
985,S01,6,86,0.15,0,0.0,0.2833292399811157
986,S01,6,87,0.15,1,1.0,0.6116104974484882
987,S01,6,88,-0.15,1,0.0,0.7694406796440709
988,S01,6,89,0.3,1,1.0,0.4206316482089745
989,S01,6,90,-0.05,1,0.0,0.6790578433471981
990,S01,6,91,0.05,1,1.0,0.6972389652301585
991,S01,6,92,-0.05,0,1.0,0.49161756265985174
992,S01,6,93,0.05,0,0.0,0.9562038217790143
993,S01,6,94,0.15,1,1.0,0.663902849536555
994,S01,6,95,-0.05,1,0.0,0.6006376673355579
